user_name,rating,date,review_content,review_id,app_version,replied_at,reply_content,thumbs_up_count,user_image_url,bank,source
Anteneh Car Sale,3,2024-09-27 16:25:54,The App's crash always.. Error.....,5d940978-07d3-41d9-81b1-74867eb724a3,24.07.04,None,,0,https://play-lh.googleusercontent.com/a-/ALV-UjUCsgYt04A0wI0IOty5Ij4sso6l-8zEOI0KDSBK1EyAu9PJ3xln6A,BOA,Google Play
Christopher Edward,1,2024-09-26 21:13:35,This app is incredibly frustrating to use. It’s filled with issues that make it difficult to navigate and complete tasks efficiently. I’ve never encountered such a poorly designed banking application before. It needs significant improvements to enhance user experience. It deserves a vey low rating.,180bed10-eda6-4491-84cf-93d55ff8d92c,,None,,9,https://play-lh.googleusercontent.com/a/ACg8ocKGm6a44Sjff9yfvOnQqtyh_hyl8v_2FQC-1nWTfO2W_vKcIw=mo,BOA,Google Play
Fikadu Yirega,5,2024-09-26 05:56:33,nice,850671a8-8f81-4e02-9b60-6dbde1dd2337,24.07.04,None,,1,https://play-lh.googleusercontent.com/a/ACg8ocKHSTVm4muhYSHCAqst1BjrwtWx8VVM18FRIx8Vvhp71mJRsA=mo,BOA,Google Play
Ermiyas Tilahun,5,2024-09-25 21:51:19,Great UI and seamless UX. I love it!!,e03e750f-2744-47c8-9f9b-e54a13cde49a,,None,,3,https://play-lh.googleusercontent.com/a/ACg8ocLh2jWP8BD7AeFZQGtWNR88o13NZr4Vm_Flq5IuOKsqcPmgzg=mo,BOA,Google Play
fereazr assefa,3,2024-09-25 21:18:13,That's too good application but try to add more alternatives and futures or possibilitys for your customers,a84791b9-6811-4e81-9461-b4e880dee4d6,,None,,0,https://play-lh.googleusercontent.com/a-/ALV-UjWOCG7nfSWQiKvQ4-VbBbNzzd0IltpipNbZLbS36tKabcCbddZo,BOA,Google Play
Alfo Nigussie,4,2024-09-25 16:00:21,It's easy used to operate program and secured 👍👍,f4b63e31-2da1-40e8-acf5-fdb0a6e0b1a0,24.07.04,None,,4,https://play-lh.googleusercontent.com/a-/ALV-UjW-pPbIgkTurtPlSzEtxkMu7kIHSymBBUMt4AzZBFJQMVz7kGM,BOA,Google Play
Amar Abdurezak,1,2024-09-21 14:34:07,I bought a mobile card on this app but I didn't receive it and it took my money and I didn't get my money back.,0382f8e0-e971-4b72-8392-b9aca8d61d7e,24.07.04,None,,0,https://play-lh.googleusercontent.com/a/ACg8ocK_kEkbirEze8AicP9-R1DJ396cJgWXNn4x1zrFuqQS-QG807c=mo,BOA,Google Play
Abu Maher,5,2024-09-19 12:07:21,Amazing,94ec4e55-4d37-4a20-8e6d-780bd3a0fc1f,,None,,1,https://play-lh.googleusercontent.com/a-/ALV-UjVTyjzAkvSVO9Ex_L2WcTlco5kjW4FIwzfhf61lwiXnI3fiKmJBrQ,BOA,Google Play
Philemon Hailu,5,2024-09-19 09:32:07,Great app with great services,9a938500-3558-429f-b5aa-f84792f3e442,24.07.04,None,,1,https://play-lh.googleusercontent.com/a-/ALV-UjXXpLTeiFQGOM234EtaFL1OtugxidoMfnBlGt4oXZo9G6xAy5A,BOA,Google Play
Mossa Yiha,5,2024-09-17 16:47:44,Yes active user,a5ea959a-2e3d-442b-ba31-70b22aebb873,24.07.04,None,,2,https://play-lh.googleusercontent.com/a/ACg8ocLL048uMQ6R1jCXgXNhUDeN5f3LO_1NpcbfOqGgMzCAtswH6w=mo,BOA,Google Play
Bloom Freeman,1,2024-09-17 16:26:12,Shameful,7ca610e2-15b8-4a7c-8ce2-f59bb9e86c63,24.07.04,None,,0,https://play-lh.googleusercontent.com/a/ACg8ocKaSrZTB7py0jwSAFifl_nwFa83KUOWxvOuR_Froo6ulU51Ww=mo,BOA,Google Play
Meseret Kebede,1,2024-09-16 20:05:52,The worest app ever made i would not recommende for no one,432b754e-574b-4686-8f97-7a8f80f3a39d,24.07.04,None,,0,https://play-lh.googleusercontent.com/a/ACg8ocK5zdm2bjxfY5A7wHFOXqGKJA_eOF_nQlM3DzQgiI80lz2vbA=mo,BOA,Google Play
Gatluak Gatwech Both Mer,5,2024-09-16 18:08:14,Good application,889a96ef-4854-4b7c-a3f5-a666fb79307a,24.07.04,None,,1,https://play-lh.googleusercontent.com/a-/ALV-UjV4_1DlMyIWx2fGYqOhS0ZpDMBojvXoUvy2w5SZec0HRKROHPqt,BOA,Google Play
Abdisa Benti,5,2024-09-16 15:00:21,I like,100f95da-d8b6-4b6c-b634-51d211b33af5,,None,,1,https://play-lh.googleusercontent.com/a-/ALV-UjWCIHHSb1pXORz8cPythhJiN_WedOHH5-836tUljdh3l7BZKKFH,BOA,Google Play
nahom dinku,5,2024-09-16 13:15:56,Good,451914ac-f6a0-4733-9e25-494bcb7a28c7,24.07.04,None,,1,https://play-lh.googleusercontent.com/a/ACg8ocLzi2ApqaBpqapFUxnpuSeB67fVFyK0ZBf_A4Pjeen-PIoO8Q=mo,BOA,Google Play
Ermiyas Argaw,1,2024-09-15 20:36:11,"How many hours should I wait after transferring money to telebirr, please do something about the transfer delay issue I need my money when ever.",c33b61e9-53db-4349-9ffb-a0d8a5a59051,24.07.04,None,,0,https://play-lh.googleusercontent.com/a-/ALV-UjVO8ftw3eefDcQA-yufskjAsnFUzZ3sSQCTaTwxXluhxdk3U5wd,BOA,Google Play
Yohannes Addisu,1,2024-09-15 08:59:12,"BOA is unreasonably holding and delaying transactions for more than a day, even transactions within the same bank itself. This is a huge gap that I observed in BOA mobile banking. I didn't experience this kind of challenge while having transactions in other banks' mobile banking platforms. After waiting so long, I called your customer support team and the response they gave me was ""it was the system that holds the transaction & will be released on working days"". This is not totally fair.",a8423c57-d734-4ebf-9dda-4f4dd43091ec,24.07.04,None,,21,https://play-lh.googleusercontent.com/a/ACg8ocKV9jjFmwOAtyseWqIKzGDKf5Ch1tNUVs1M4Oc5-HAaefld_Q=mo,BOA,Google Play
Fasika alemenew Tades,5,2024-09-14 16:37:34,የእርስዎን ተሞክሮ ይግለጹ (አማራጭ),72e37eb9-220e-4ebb-8068-a846c6c2ec45,24.07.04,None,,1,https://play-lh.googleusercontent.com/a/ACg8ocL8MNbEfVGkYNlx-VEmKHQldYoHuyy7MLVfnO28y60DMiprdQ=mo,BOA,Google Play
Esubalew 7822,1,2024-09-14 15:09:31,It's not working. It needs a big update. Can't you update the app quickly?,7f00e003-f4e4-49e1-bdd1-16c71454d8ea,24.07.04,None,,0,https://play-lh.googleusercontent.com/a-/ALV-UjVfiIEFC-Mp-9DznIBSxYr8SK5HUlgGA8t0TVGMj7VnuGU9kE3J,BOA,Google Play
JOEL AIMOHON (AimohonJoel),3,2024-09-14 02:48:46,"I am Aimohon Joel , It's can be Good for a Better Conversation in Time 🙂",15bcf00e-6cb4-4e13-9ded-9b6a1cce2bd8,24.07.04,None,,0,https://play-lh.googleusercontent.com/a-/ALV-UjW3ltYqz7cj1F_84yOPKSzdEZW9bcZmZT_HqE8IvpO_6RXzklcB,BOA,Google Play
Biruk Ephrem,1,2024-09-13 21:50:22,"Better app than most mobile apps, but why do I have to turn off developer option every time I wanna use the app?? It's annoying.",a597b94a-ed3c-4fa9-a749-a23d54faa49c,24.07.04,None,,5,https://play-lh.googleusercontent.com/a/ACg8ocKfmRoHUnqEcYt_iWpC30utFhjw-tGtDNdUgrIDFl5AC8xzEQ=mo,BOA,Google Play
minase ayza,5,2024-09-13 07:47:02,Bes and freindly app,8f298344-5e64-4ebe-bbcc-c24b6909b563,24.07.04,None,,1,https://play-lh.googleusercontent.com/a-/ALV-UjU2z9lY8Lm5BgPzkAO7MwL1Jf9c9E7stJ20cIM40kYu4q4s2AE,BOA,Google Play
Sailorforlife BESTTI,1,2024-09-12 12:20:37,It doesn't work.,6bd7e86b-f9b2-4204-925d-33082e883d64,24.07.04,None,,0,https://play-lh.googleusercontent.com/a/ACg8ocJt9dlEIsL0Qd0USYdSvvYfOOCCH-O3N8bess8QzlvZkOHiGQ=mo,BOA,Google Play
Melkamu Gudeta,1,2024-09-11 22:39:38,"It say ""The request was not successful. please check device connectivity or try again"" why? One of the bank manager told me it is because of my phone's android version which is 9.1 It is ridiculous! Disappointing",1e10c54c-f676-477c-9a7b-bb0aba1aeb9e,24.07.04,None,,9,https://play-lh.googleusercontent.com/a-/ALV-UjW2VoJsVcGKlrCCVWGWnP-y-m6OGC8IIS_HxYF9AxQLSWFycXQ,BOA,Google Play
Seyfedin Ali,1,2024-09-11 14:19:05,How to download or screenshot of payment receipt...what kinda worst app ever 🤮🤮🤢,f736ba52-844f-46ef-9164-1803171f7177,24.07.04,None,,0,https://play-lh.googleusercontent.com/a-/ALV-UjWgbsWEJ1DMxWA1TVSWlMg_C3cIoehybMwC6nKh2DUUIf1VGHro,BOA,Google Play
Pastor Misgana Fikadu,5,2024-09-10 12:30:24,Good,4efeb787-8699-49a8-a40a-03e5692a2596,,None,,1,https://play-lh.googleusercontent.com/a-/ALV-UjWpYMu4i5eNaRTQyrIRrRbJ5HE3qKuAC9a8IxVcc8QhH2PKc3h5,BOA,Google Play
Zerihun Dacho Tura,5,2024-09-10 09:48:06,Smart technology,156a8b49-e33e-4088-85d6-879c49082f30,24.07.04,None,,1,https://play-lh.googleusercontent.com/a-/ALV-UjX_ZFplxRHwuSnINAzBS4lgRZHGXBgJhYyG5TErmR8O4HD8K1hF,BOA,Google Play
Lidu,1,2024-09-08 08:53:43,Yegema app tish🪨,d6d25233-fa63-4817-a558-29517149d2ff,,None,,0,https://play-lh.googleusercontent.com/a/ACg8ocKoduuYYoJ7_0tQUuzBhPNudmjnp21e754bcfS_gsnz5Y9pDQ=mo,BOA,Google Play
Gabo Jabadhu,5,2024-09-07 18:12:32,Ok,0b18f9f3-e411-4e7c-96fe-40fef1a63e98,24.07.04,None,,1,https://play-lh.googleusercontent.com/a-/ALV-UjUWT6K68jCL7ubzs84ipFj7fksYEe3r9Erhh2NcZBoqSlyCaKQ,BOA,Google Play
Wurbie MJ Trading PLC,1,2024-09-07 10:42:49,"This is not an appropriate app, i don't know how boa develops this app, i don't expect this much crazy and un confortable app form BOA, I'm soory!!!",07b686cc-bf94-4164-a731-684fa29cfb83,24.07.04,None,,0,https://play-lh.googleusercontent.com/a/ACg8ocKeDcg4fLB5d70xHx3K-OQhVysHOTy1S95hM7EZBSMyfhFN4w=mo,BOA,Google Play
Gutu Bahiru,1,2024-09-06 19:16:55,"Shockingly bad! Even when it decides to work, it's painfully slow and frustrating. Such a shame that it has become a stain on an extraordinary bank",83311c04-cd01-496c-b382-2caaa5132819,24.07.04,None,,2,https://play-lh.googleusercontent.com/a/ACg8ocJyu1cHcArGioHv_57x1neZ2NnmkDJwVGP8yOsX0ta9KtsXJw=mo,BOA,Google Play
Ebenezer Daniel,1,2024-09-06 10:06:12,"It crashes frequently. It launches on Android 8.1 but I don't think it actually works on versions less than 10. If so, it shouldn't be available for download by such devices to begin with, like many other finance apps are not. It was so much better three months ago, upgrades should be for the better.",a2fb35e2-3828-4626-bddb-7443e04bf770,,None,,14,https://play-lh.googleusercontent.com/a/ACg8ocKwqaL1Crk_urTq8T6rkjqMEMxyV72_fYOUQhaExHyjAmOuKA=mo,BOA,Google Play
et spam,4,2024-09-05 23:48:22,Awesome application. But lately its crashing everytime i opened it.,3283f02f-0474-44ec-b7d6-5e90c94d88d4,24.07.04,None,,0,https://play-lh.googleusercontent.com/a/ACg8ocKUQl-nkNcwHxMS3j2hJYfbGjGbVxbI65epvIp-RMAvqZ7K0w=mo,BOA,Google Play
Biruk Belay,1,2024-09-05 20:52:21,እጅም በጣም ደካማ አፕ ነው ሲፈልግ ይከፍታል ሲፈልግ አይከፍትም ከአዋሽ እና ንግድ ባንክ የመሳሰሉ ባንኮች ሲወዳደር ሞባይል ባንኪንግ App እጅግ የሚያበሳጭ ነው ለውጥ ያስፈልጋችኋል,46e93d8a-1db7-4de9-af68-14e66a30c6c1,24.07.04,None,,0,https://play-lh.googleusercontent.com/a-/ALV-UjVpJhj7IVGFzYCphNctYKL92a6O7KcmahvQVMqxwvSdmdVz9ia5,BOA,Google Play
Abdulhafiz,5,2024-09-05 08:22:58,good,9815fc5f-16d3-4d71-bbd2-2e2712064003,,None,,1,https://play-lh.googleusercontent.com/a-/ALV-UjUA6KKvVJnx0RFvHuym6C7eEtoyxPpDELNho8SfcOu3gfUQqZTx,BOA,Google Play
Temesgen Asrat,3,2024-09-04 22:10:02,Fast one,625e7055-7dac-4aa3-809b-de7ef171fb92,,None,,0,https://play-lh.googleusercontent.com/a/ACg8ocLidu0h-4RcI0dvfkQLeM_y_W5Yg5LQ8D-nexbOtqasMrypUQ=mo,BOA,Google Play
nebil mohammed,1,2024-09-03 17:30:49,Nice looking app but a terrible user experience.,ed313595-7211-44a8-9b42-defd7503aebc,24.07.04,None,,0,https://play-lh.googleusercontent.com/a/ACg8ocKdCJ7U2u7fTpg2elcUIo4kyDDF-BipICjZE09rV4JHd91UIZo=mo,BOA,Google Play
Bereket Mengistu,1,2024-09-02 14:13:33,The worest MB app ever!!🙄,2d922abd-f8f3-4666-8a3f-d83060bb7b5d,24.07.04,None,,0,https://play-lh.googleusercontent.com/a-/ALV-UjWy2SMKdDgaS24KZbZs5rJtc1tLjzzrN7yOuRLwGX6WtUijx-s,BOA,Google Play
temesgn ephream,5,2024-09-01 19:47:47,Very good,2518f2a5-fdbb-4ed2-bcc6-3c294e555e9d,24.07.04,None,,1,https://play-lh.googleusercontent.com/a-/ALV-UjX2cN4wRugltCmEoMFDcjvXQgt6JVDQZBcuhYGSZcKnqQBUubpR,BOA,Google Play
Teferi Haileluel,5,2024-09-01 12:56:42,It is ok,2e1591df-5f9d-40b1-a355-a88a45119960,24.07.04,None,,1,https://play-lh.googleusercontent.com/a-/ALV-UjX4Qb5ZIFHCcKlQ3uHxE2e1r9WyUZxUKYEV6Q-dLpvJQv6dabRg,BOA,Google Play
Adonay Kebede,1,2024-08-30 13:05:08,Plz fix the Apps ....screenshot lovation hide from glarey share botten not work😔😔,861dcf64-11ac-4109-9416-dca7c303cdf9,24.07.04,None,,1,https://play-lh.googleusercontent.com/a-/ALV-UjUEdUm9oix7pBtn58QqEP2x3-5KGGjiIKYr0otarGvvfIVYdyg2,BOA,Google Play
Nets Yad,5,2024-08-30 13:01:27,Good,b154b824-bad2-4f80-8a15-979f76b46075,24.05.07,None,,1,https://play-lh.googleusercontent.com/a/ACg8ocKoZIaKLH5abk8a4x5JwR7c8c0bbIHLFVsWvThxcSV55pR6Nw=mo,BOA,Google Play
Sahalu Seife,1,2024-08-29 22:26:11,Apollo's,f1e5d348-ac0a-4b00-8bbf-9c71151e4b32,,None,,0,https://play-lh.googleusercontent.com/a/ACg8ocKLFCNPHLW6iM09dgrchl4IPX0pygkE-DX95zPM7GWh9Wu5qg=mo,BOA,Google Play
Ezu Mudesir (Silence),1,2024-08-29 17:17:17,The worst experience ever,9ecfe32c-ca36-4390-b7c5-73b509e9eb02,24.07.04,None,,0,https://play-lh.googleusercontent.com/a-/ALV-UjVasr0Wy0fR81Z5zJEQV5HPpT-e8bcJW8sAzbL1OQIUe3FooMq5,BOA,Google Play
Hussen Ali Umar,5,2024-08-29 12:35:33,Hussenaliumar,b15b04c0-0c95-4ef7-bf69-1a458114f5db,24.07.04,None,,1,https://play-lh.googleusercontent.com/a/ACg8ocINL6HZLny0I5EXuDz7u68ZZhWaGgfSUvcxPyIO5VfEzWMsGw=mo,BOA,Google Play
Papa Wilson,3,2024-08-28 16:14:12,Good,fbda0e53-962d-4824-a8f5-849c6d8f3d7e,24.07.04,None,,0,https://play-lh.googleusercontent.com/a-/ALV-UjVBEWGwEZah6-6ijrZCTSiVgfzkrGG1dBugJ-qTP4i8dXrWb7dU,BOA,Google Play
Cakoma Soira,1,2024-08-28 06:35:38,Hi I have problem with this App BOA mobile I don't know what is wrong with this App I did many times download but it's sam doesn't work if sam like that this app way I have to be customer with them how I know my account and checking save The book is no Not enough alone,8d23e22a-989a-44bb-81bf-3f34c868d3de,24.07.04,None,,5,https://play-lh.googleusercontent.com/a-/ALV-UjWK1iSrRHm_slj7w66yYeO3xWhCiqvmsIu7yFJLpKx2Fojx090,BOA,Google Play
Yoseph Megebo,5,2024-08-27 18:21:28,It is not work for my device,a3d2eb8a-821b-4e7a-8811-13e76f876378,24.07.04,None,,1,https://play-lh.googleusercontent.com/a-/ALV-UjWski1keEPFvMw4HuCKXsYg9lve24Xg7Mpqoq61g4yfq_q_25E,BOA,Google Play
Alazar Solomon,1,2024-08-26 14:15:02,"I'm Sick and tiered of enabling and disabling Developer Option Everytime I use this app. maybe you know it maybe you dont, fix it please it's anoying",8f57afa4-5ed4-4db7-ab84-7b52045fa94e,24.07.04,None,,4,https://play-lh.googleusercontent.com/a/ACg8ocIjk4OlrTo3aHptLtiGVwMdZM4LZO-nAywwPMIJJhfgIO9yKhE=mo,BOA,Google Play
Diborah Terefe,1,2024-08-26 12:41:26,The worst app ever,a5c6ec4a-ac4e-4ab7-83dd-271c28d11492,,None,,0,https://play-lh.googleusercontent.com/a-/ALV-UjVbO1p2DPmELkeyjdsrfDGLNWDbi0bCQ6vmliyicn4WP2sKtZc,BOA,Google Play
Dani Ayalw,5,2024-08-26 12:03:09,Good,41bb6fe1-d75c-4f69-908e-cd1000cb6b98,24.07.04,None,,1,https://play-lh.googleusercontent.com/a/ACg8ocJqm0fY3CnP8gJdKmZo51azQfNUGMjr0ikHQnL0I--I5Iqwtw=mo,BOA,Google Play
Bitanya Gebre,3,2024-08-23 21:29:23,Betanya Gebre,51aba586-a360-476f-8523-7772f8f56827,24.07.04,None,,0,https://play-lh.googleusercontent.com/a/ACg8ocLUa5e3awiZgjMImUbGn_zzBWcbuh0OQzdOzDwA6L-cG08KzQ=mo,BOA,Google Play
Semere Berehe,1,2024-08-23 11:05:36,I dont recommand it to any one,9fa13def-7ef1-4e33-bbd4-24d4a4c2c1b0,,None,,0,https://play-lh.googleusercontent.com/a-/ALV-UjVCN8h-FBpxJpbVKjFKb9gtTCtmqUC8bGGSbqcy3do-KOZm8Jmx,BOA,Google Play
Zawdnash sisay,5,2024-08-22 09:00:42,Good,73bf10cd-963e-4696-879a-442ec5a4081a,24.07.04,None,,1,https://play-lh.googleusercontent.com/a/ACg8ocKhCtI3qBGyQA1OOzbexKqdqzpDfcgUXn7r4G5Ab_WFlROxEw=mo,BOA,Google Play
ephrem habtamu,5,2024-08-21 13:20:16,Excellent app,1b043c6b-bf34-4b3b-a43b-a35d2613fb26,,None,,1,https://play-lh.googleusercontent.com/a-/ALV-UjVOXFvZNlHDuuNV8_dZMu_bUghPXJzupjUS93wkG0QEn90LBho,BOA,Google Play
Amanuel Abiy,1,2024-08-20 12:35:21,"The application used to work well. But after updates I'm not able to use the forgot password feature, which is blocking me from accessing it as a whole.",13cb3aad-a536-447c-8e30-2d7eaedcf5e4,24.07.04,None,,9,https://play-lh.googleusercontent.com/a/ACg8ocLf9RmNCoR23wUTrIe9j9RswWcnaK0nnG6_8rfO1JBVJBFawOq_=mo,BOA,Google Play
Abdulmenan Kenzu,5,2024-08-19 18:58:10,ትርሃስ,f6336b23-e16d-4639-8229-d2104fa01a34,24.07.04,None,,1,https://play-lh.googleusercontent.com/a-/ALV-UjU6Anl8w4bC6ssQvtZfGD03Hz-1QT2DHD6bIFCDWRnqBJQLqXIa,BOA,Google Play
JIMI “JEMUSHIFA” jimi,4,2024-08-19 13:12:51,Gio,8a23ca3d-01db-4da4-b5ad-6e6b510ca564,,None,,0,https://play-lh.googleusercontent.com/a-/ALV-UjV_pY6Mfv0IkjMSqp90rQPHhfVEmYRSJIflVfUslP4uh2R8HsxM,BOA,Google Play
Jemal Sirmolo,1,2024-08-18 20:48:13,App isn't working,e7724869-421f-4e36-be90-104ea76feb33,24.07.04,None,,0,https://play-lh.googleusercontent.com/a/ACg8ocI7z1LcDT_y_nxCzQC-qgSyDuVKhAShpSjJFk3qd215UKYw4dg=mo,BOA,Google Play
Getachew Tadesse,5,2024-08-18 20:19:44,Best app,e8af57ac-dc4a-452b-9bc5-4787b61f6f04,24.07.04,None,,1,https://play-lh.googleusercontent.com/a/ACg8ocIiBWPQt6ONjuBqTKW1DeRTd2c7tGimj7_kQrFLVju0CyOGmmA=mo,BOA,Google Play
Tesfaye Hulumyifer,3,2024-08-17 19:16:57,so far good but always it lugs,7172704c-d6ab-4ee6-8c06-7e540a7d5fc7,24.07.04,None,,0,https://play-lh.googleusercontent.com/a/ACg8ocLx7QyZz9gP9XylYParn_XW6acKWn8Ox8mwpiCP-ZubfhZOrw=mo,BOA,Google Play
Tito Hailu,1,2024-08-16 14:31:36,Don't trust this bank and its service.,fd6fe106-f83e-4e61-8f27-3555b7e5a227,24.07.04,None,,1,https://play-lh.googleusercontent.com/a-/ALV-UjUBdVyVN-55uRP-63HX9giizXb3H2rzkb_fhe14VjpZ1h4AMzoH,BOA,Google Play
dereje tadesse haile,5,2024-08-15 21:13:25,"I can not open and use the application,please help me!",bd90f06d-8e5d-498a-b0be-de5110c3c700,,None,,1,https://play-lh.googleusercontent.com/a/ACg8ocIoiuzv88t7AJC6l6Ki7ueTPcFj7S4I69FJ0AJudm8CvZrmWw=mo,BOA,Google Play
Natnael Kumlachew,1,2024-08-14 22:31:06,Horrible,dd890ab7-af02-4efa-8e9e-33316a7160bd,24.07.04,None,,0,https://play-lh.googleusercontent.com/a/ACg8ocLzaIANGMLBEHGigadAK-IolHP1rWh93cGRXYiL2MKWMtS4a-M=mo,BOA,Google Play
Yonas Desalegn,1,2024-08-14 12:29:24,Mostly not working 😑,b9ddd42d-164a-41e5-b5cd-55dd14cfbd8c,24.07.04,None,,0,https://play-lh.googleusercontent.com/a-/ALV-UjVQsoK1f0tLq3nCMTWuUqXPLFSC2W6IhCEArze9woBkzxPTRoo,BOA,Google Play
Tadese Amaha,5,2024-08-13 20:26:12,Good,6dbac161-ee8d-451c-8474-f79f10705e4a,24.07.04,None,,1,https://play-lh.googleusercontent.com/a/ACg8ocI_7A8mh1sE3g2k9JCaL1OfF2SaopTGZDL7lHfs2SalAGcVNQ=mo,BOA,Google Play
Ifusha Let'sgo,5,2024-08-12 14:38:07,Awesome 👌,05a7adf0-3cd0-4f89-86da-35c241d648a4,,None,,1,https://play-lh.googleusercontent.com/a-/ALV-UjXZyNWv0M5g8uBOki30kwsMGfj8e5u2_v5sIs-iPGxYMJXDspgX,BOA,Google Play
Haylemaryam Daget Tesfaye,3,2024-08-12 13:23:20,"Despite the enhanced technology you have, the application doesn't work properly, and it asks for the developer option to be turned off, fix that.",6e039674-a668-43a6-8d89-201a4c32000e,24.07.04,None,,22,https://play-lh.googleusercontent.com/a-/ALV-UjV1rzIwmItMa7-IywrCsSGOuBqSMo28gXiiVznqPQt5oZFVkump,BOA,Google Play
Bereket Kochito,3,2024-08-12 11:06:19,Thank you,f2eec1d7-ae40-470e-b9f3-bd992ae32037,,None,,1,https://play-lh.googleusercontent.com/a-/ALV-UjWVvuzpJVZMBP53kEi4FJ91YK0VtWe7hquXU0hQIm2A3rr5CSQ,BOA,Google Play
zewde demsse,1,2024-08-12 07:56:44,Very poor app b/c highly slow to open the app,f3cb13b7-59a4-4910-8373-e7a7f3f9d1e9,24.07.04,None,,0,https://play-lh.googleusercontent.com/a-/ALV-UjUOgAIRM1l57yMXQdS051GzCwGQhRR-QIleOjYJqWwtd5UFu-8Y,BOA,Google Play
Sadam Mulugeta,5,2024-08-12 03:46:06,Ok,68af9c89-56b9-4059-8112-23e5a03a7648,,None,,1,https://play-lh.googleusercontent.com/a-/ALV-UjUYPqb6M1__mOBgj6KPQ__QWcVPd7knpuYDoga47i4rvP2RtTMi,BOA,Google Play
Abi 5252,1,2024-08-12 02:34:06,best,a2b03cf9-f97f-487c-b55b-58acfe13b6ac,,None,,0,https://play-lh.googleusercontent.com/a/ACg8ocK0GWsr8Ws8RNr4fAIYdUDxDgYjWa5KNojWwniZQ_lmSljiXQ=mo,BOA,Google Play
zelalem abera,5,2024-08-11 22:38:09,Best app,0f22d859-973b-46a7-bf95-4e8e14affd35,24.07.04,None,,1,https://play-lh.googleusercontent.com/a/ACg8ocJWZId2YLoWsYyqkGjsBEoLjdYJEyUc9orIeACPi0q5hOUOsg=mo,BOA,Google Play
Letshtsgaye,5,2024-08-11 16:13:14,Wedi Tekle .,501db4c8-f14f-4810-9590-d4ab79be84a2,24.07.04,None,,1,https://play-lh.googleusercontent.com/a/ACg8ocJ7pR4PhdEgJU01QwVPOYIYnYLjd6nae5vvIezH61pFP_JF-w=mo,BOA,Google Play
Heenok Mekuria,1,2024-08-11 12:39:15,Bad app📱👎👎👎,91b3d4e5-b3c9-4de6-8bbd-99cfec87e3d0,24.07.04,None,,0,https://play-lh.googleusercontent.com/a-/ALV-UjUFhHUhsFRF8FCfLtRS7ZbCpPzV9OwvonvdrLDYpPkYIs1liDOx,BOA,Google Play
Dandi Terfasa,5,2024-08-11 09:12:42,Dura nan fayyadaman ture amma garuu naaf hojjechaa hin jiru maaf?,0893e704-f5b8-49d8-b12d-dd7e8924daa6,,None,,1,https://play-lh.googleusercontent.com/a-/ALV-UjUIy9911EmC8QuODtLxNALPRpZ8sPatT14pmcf9SAsghQN5XGc,BOA,Google Play
one More,5,2024-08-11 07:23:42,Nice appp,a7f22b9a-35a4-4bb9-ba49-badf18ba0243,24.07.04,None,,1,https://play-lh.googleusercontent.com/a-/ALV-UjU37-NTNAE4ForhSN8XASqzn8rq8Nw59IlyAT_76mT-fsVpKVlN,BOA,Google Play
Yonas Worku,3,2024-08-10 18:31:56,ሰላም አቢሲኒያዎች የሞባይል ባንኪንጋችሁ ተጠቃሚ ነኝ አገልግሎቱን ስላስጀመራችሁለን እናመሰግናለን። ነገር ግን አለፎ አልፎ የነበረው የማስፈንጠሪያው በአግባቡ አለመስራት አልፎ አልፎ ወደመስራት ተቀይሯል ድሮ እንደነበራችሁ እናውቃለን ዘንድሮም ብትኖሩልን እንመርጣለን *ከዘመን አንጉደል*,aeea13da-3744-4721-95b1-60031b562393,,None,,0,https://play-lh.googleusercontent.com/a-/ALV-UjXjSeaNWTbvrb4QQXy7Q02Ow-HCOGXqQp4AmmxZQQFVqX985JQ,BOA,Google Play
Abdiqaadir Mohamed Abdi Gurey,5,2024-08-10 02:59:07,Gooood app my dear,ba879c5c-680b-4f62-867c-3f7e8fd1e694,24.07.04,None,,1,https://play-lh.googleusercontent.com/a/ACg8ocIuDe0FlImlp-AfJyCnsBXdejx40Q8W7IypXPefJH3l37EVhu77=mo,BOA,Google Play
Harun Tamam,3,2024-08-09 17:30:52,Harun tamam galanaa,88e2b5f6-040e-452a-9bad-a98caa89cd95,24.07.04,None,,0,https://play-lh.googleusercontent.com/a/ACg8ocLiYsYTGkrIlcM76NQY0x5zxG7AdoCRrlA_QFbJXzKn70ibTw=mo,BOA,Google Play
Iyou,1,2024-08-08 15:31:00,"A total disaster of an app. Always offline, never works, it's embarassing. I've lost hope and taken my business to a competitor",98b97eb6-5299-43f7-a372-45b0a486318b,24.07.04,None,,10,https://play-lh.googleusercontent.com/a-/ALV-UjXDBSDCeORC1YXBp9e0S1CkFJWFWf1XdfcYu0heV-s0AWrwwgCB,BOA,Google Play
Kadija Kamal,1,2024-08-08 15:07:21,Gamebela,7e4a7ccf-64df-4cbe-9a5b-f92e188de048,,None,,0,https://play-lh.googleusercontent.com/a/ACg8ocLM2ErDTX81zwOmU50U5TOMA2hwPBYm-52Sacg7e3X3sQJcUg=mo,BOA,Google Play
Sura Sura,1,2024-08-08 10:48:54,so poor app to use can't start up when open the app,56402226-89f9-4f56-9761-e0dfeed5718b,24.07.04,None,,0,https://play-lh.googleusercontent.com/a/ACg8ocJ1KkXk4DL1SIeUvaC5BBceR7LRww6wI6Z4Mdzro8uYnv0I2g=mo,BOA,Google Play
